dataset,trial,epsilon,alpha,n,num_policies,oracle_lp_saved,oracle_lp_error,method,m,radius,alpha_used,selected_threshold,empirical_loss,ucb,realized_error,budget_saved,avg_cost,violated,chosen_source
ImageNet,312,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6639941930770874,0.0877,0.09993873415340408,0.0908,0.47606,0.5239400000000001,0.0,
ImageNet,312,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6796413958072662,0.0877,0.09993873415340408,0.08856,0.47654,0.52346,0.0,
ImageNet,312,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6547324359416962,0.0864,0.0999810151574062,0.08986,0.47452,0.52548,0.0,A
ImageNet,313,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.33,0.0874,0.09963873415340409,0.0841,0.77682,0.22318000000000005,0.0,
ImageNet,313,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6204491853713989,0.0877,0.09993873415340408,0.08534,0.468,0.532,0.0,
ImageNet,313,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6656458079814911,0.0877,0.09993873415340408,0.08688,0.47426,0.52574,0.0,
ImageNet,313,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6594474017620087,0.0864,0.0999810151574062,0.08614,0.47318,0.5268200000000001,0.0,B
ImageNet,314,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34,0.0868,0.09903873415340408,0.08634,0.7826,0.21740000000000004,0.0,
ImageNet,314,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6069028675556183,0.0877,0.09993873415340408,0.0836,0.46546,0.53454,0.0,
ImageNet,314,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6963263154029846,0.0877,0.09993873415340408,0.0904,0.47898,0.52102,0.0,
ImageNet,314,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.686600923538208,0.0864,0.0999810151574062,0.08946,0.47772,0.5222800000000001,0.0,B
ImageNet,315,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.335,0.0872,0.09943873415340408,0.08524,0.77978,0.22021999999999997,0.0,
ImageNet,315,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6551890969276428,0.0877,0.09993873415340408,0.08994,0.47464,0.52536,0.0,
ImageNet,315,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6621074676513672,0.0877,0.09993873415340408,0.08656,0.47378,0.52622,0.0,
ImageNet,315,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6566683948040009,0.0864,0.0999810151574062,0.08576,0.47272,0.52728,0.0,B
ImageNet,316,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34,0.0868,0.09903873415340408,0.08634,0.7826,0.21740000000000004,0.0,
ImageNet,316,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6640822291374207,0.0877,0.09993873415340408,0.09084,0.4761,0.5239,0.0,
ImageNet,316,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6536410748958588,0.0877,0.09993873415340408,0.08534,0.4721,0.5279,0.0,
ImageNet,316,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6555100381374359,0.0864,0.0999810151574062,0.08996,0.47466,0.5253399999999999,0.0,A
ImageNet,317,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34,0.0867,0.09893873415340408,0.08634,0.7826,0.21740000000000004,0.0,
ImageNet,317,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.635931134223938,0.0877,0.09993873415340408,0.08738,0.47082,0.52918,0.0,
ImageNet,317,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6778295338153839,0.0877,0.09993873415340408,0.08832,0.4762,0.5238,0.0,
ImageNet,317,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6709819138050079,0.0864,0.0999810151574062,0.0876,0.47526,0.52474,0.0,B
ImageNet,318,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.335,0.0873,0.09953873415340408,0.08524,0.77978,0.22021999999999997,0.0,
ImageNet,318,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.609522819519043,0.0877,0.09993873415340408,0.08398,0.46594,0.53406,0.0,
ImageNet,318,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6830735504627228,0.0877,0.09993873415340408,0.08904,0.47718,0.5228200000000001,0.0,
ImageNet,318,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6724554002285004,0.0864,0.0999810151574062,0.08774,0.47544,0.52456,0.0,B
ImageNet,319,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.325,0.0872,0.09943873415340408,0.0831,0.77376,0.22624,0.0,
ImageNet,319,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.594833642244339,0.0877,0.09993873415340408,0.08218,0.46324,0.53676,0.0,
ImageNet,319,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6849498748779297,0.0876,0.09983873415340408,0.0893,0.4775,0.5225,0.0,
ImageNet,319,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6758336126804352,0.0864,0.0999810151574062,0.08814,0.4759,0.5241,0.0,B
ImageNet,320,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.36,0.0868,0.09903873415340408,0.09118,0.79444,0.20555999999999996,0.0,
ImageNet,320,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6608775556087494,0.0877,0.09993873415340408,0.09052,0.47546,0.52454,0.0,
ImageNet,320,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.7037911713123322,0.0877,0.09993873415340408,0.09116,0.48004,0.51996,0.0,
ImageNet,320,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6892598867416382,0.0864,0.0999810151574062,0.08976,0.4781,0.5219,0.0,B
ImageNet,321,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.37,0.0869,0.09913873415340409,0.0939,0.8,0.19999999999999996,0.0,
ImageNet,321,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6641561090946198,0.0877,0.09993873415340408,0.09086,0.47612,0.52388,0.0,
ImageNet,321,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6517512798309326,0.0877,0.09993873415340408,0.08508,0.47174,0.52826,0.0,
ImageNet,321,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6529566645622253,0.0863,0.0998810151574062,0.08962,0.47406,0.5259400000000001,0.0,A
ImageNet,322,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.335,0.0877,0.09993873415340408,0.08524,0.77978,0.22021999999999997,0.0,
ImageNet,322,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6451502740383148,0.0877,0.09993873415340408,0.08878,0.47284,0.5271600000000001,0.0,
ImageNet,322,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6501020789146423,0.0877,0.09993873415340408,0.08478,0.47136,0.52864,0.0,
ImageNet,322,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6347214579582214,0.0864,0.0999810151574062,0.08724,0.47062,0.52938,0.0,A
ImageNet,323,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.355,0.0875,0.09973873415340408,0.09024,0.79196,0.20804,0.0,
ImageNet,323,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.690314918756485,0.0877,0.09993873415340408,0.09348,0.47966,0.52034,0.0,
ImageNet,323,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6756094694137573,0.0877,0.09993873415340408,0.08812,0.47588,0.5241199999999999,0.0,
ImageNet,323,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6761252582073212,0.0864,0.0999810151574062,0.09208,0.47762,0.5223800000000001,0.0,A
ImageNet,324,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.375,0.0866,0.09883873415340408,0.09522,0.80262,0.19738,0.0,
ImageNet,324,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6525140106678009,0.0877,0.09993873415340408,0.08956,0.47398,0.5260199999999999,0.0,
ImageNet,324,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.7167266011238098,0.0877,0.09993873415340408,0.09254,0.48194,0.51806,0.0,
ImageNet,324,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.7059852778911591,0.0864,0.0999810151574062,0.09136,0.4803,0.5197,0.0,B
ImageNet,325,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34,0.0863,0.09853873415340408,0.08634,0.7826,0.21740000000000004,0.0,
ImageNet,325,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6472291648387909,0.0877,0.09993873415340408,0.08904,0.47322,0.52678,0.0,
ImageNet,325,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6619472205638885,0.0877,0.09993873415340408,0.08654,0.47374,0.52626,0.0,
ImageNet,325,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6534311771392822,0.0864,0.0999810151574062,0.08528,0.47202,0.52798,0.0,B
ImageNet,326,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.365,0.0873,0.09953873415340408,0.09252,0.79718,0.20282,0.0,
ImageNet,326,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.63358074426651,0.0877,0.09993873415340408,0.08702,0.47036,0.52964,0.0,
ImageNet,326,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.7136649489402771,0.0877,0.09993873415340408,0.09226,0.48156,0.51844,0.0,
ImageNet,326,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.7048136591911316,0.0864,0.0999810151574062,0.09124,0.48016,0.5198400000000001,0.0,B
ImageNet,327,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34500000000000003,0.0875,0.09973873415340408,0.0876,0.78546,0.21453999999999995,0.0,
ImageNet,327,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6177393198013306,0.0877,0.09993873415340408,0.08494,0.46732,0.53268,0.0,
ImageNet,327,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6822112500667572,0.0877,0.09993873415340408,0.08892,0.47702,0.52298,0.0,
ImageNet,327,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6708841919898987,0.0864,0.0999810151574062,0.08754,0.4752,0.5247999999999999,0.0,B
ImageNet,328,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34,0.0876,0.09983873415340408,0.08634,0.7826,0.21740000000000004,0.0,
ImageNet,328,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6114633977413177,0.0877,0.09993873415340408,0.08422,0.46624,0.53376,0.0,
ImageNet,328,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6599884629249573,0.0877,0.09993873415340408,0.08624,0.47332,0.52668,0.0,
ImageNet,328,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.651146650314331,0.0864,0.0999810151574062,0.085,0.47164,0.5283599999999999,0.0,B
ImageNet,329,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34500000000000003,0.087,0.09923873415340408,0.0876,0.78546,0.21453999999999995,0.0,
ImageNet,329,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6486347913742065,0.0877,0.09993873415340408,0.08916,0.47344,0.5265599999999999,0.0,
ImageNet,329,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.7093148529529572,0.0877,0.09993873415340408,0.09178,0.48086,0.5191399999999999,0.0,
ImageNet,329,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6991334557533264,0.0864,0.0999810151574062,0.0906,0.47934,0.52066,0.0,B
ImageNet,330,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.325,0.0874,0.09963873415340409,0.0831,0.77376,0.22624,0.0,
ImageNet,330,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6396203935146332,0.0877,0.09993873415340408,0.08796,0.47162,0.5283800000000001,0.0,
ImageNet,330,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6626391112804413,0.0877,0.09993873415340408,0.0866,0.47382,0.52618,0.0,
ImageNet,330,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6487453281879425,0.0864,0.0999810151574062,0.08462,0.47112,0.52888,0.0,B
ImageNet,331,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34500000000000003,0.0876,0.09983873415340408,0.0876,0.78546,0.21453999999999995,0.0,
ImageNet,331,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6224853992462158,0.0877,0.09993873415340408,0.08552,0.4683,0.5317000000000001,0.0,
ImageNet,331,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6692024767398834,0.0877,0.09993873415340408,0.0874,0.475,0.525,0.0,
ImageNet,331,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.655552864074707,0.0863,0.0998810151574062,0.08556,0.47238,0.52762,0.0,B
ImageNet,332,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.335,0.0874,0.09963873415340409,0.08524,0.77978,0.22021999999999997,0.0,
ImageNet,332,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.665192037820816,0.0877,0.09993873415340408,0.09088,0.47618,0.52382,0.0,
ImageNet,332,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6601212322711945,0.0877,0.09993873415340408,0.08632,0.4734,0.5266,0.0,
ImageNet,332,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6543339192867279,0.0864,0.0999810151574062,0.0898,0.47438,0.52562,0.0,A
ImageNet,333,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34500000000000003,0.0869,0.09913873415340409,0.0876,0.78546,0.21453999999999995,0.0,
ImageNet,333,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6226412653923035,0.0877,0.09993873415340408,0.08556,0.46834,0.53166,0.0,
ImageNet,333,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6637523174285889,0.0877,0.09993873415340408,0.08668,0.47398,0.5260199999999999,0.0,
ImageNet,333,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6511304676532745,0.0864,0.0999810151574062,0.08498,0.47162,0.5283800000000001,0.0,B
ImageNet,334,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.32,0.0869,0.09913873415340409,0.08168,0.77054,0.22946,0.0,
ImageNet,334,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6097483932971954,0.0877,0.09993873415340408,0.08402,0.46598,0.5340199999999999,0.0,
ImageNet,334,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6682131588459015,0.0876,0.09983873415340408,0.08728,0.47484,0.5251600000000001,0.0,
ImageNet,334,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6584544479846954,0.0864,0.0999810151574062,0.08602,0.47306,0.52694,0.0,B
ImageNet,335,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.315,0.0862,0.09843873415340408,0.08054,0.7677,0.23229999999999995,0.0,
ImageNet,335,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6425386667251587,0.0877,0.09993873415340408,0.08842,0.47228,0.52772,0.0,
ImageNet,335,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6535709202289581,0.0877,0.09993873415340408,0.08532,0.47208,0.52792,0.0,
ImageNet,335,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6346400678157806,0.0864,0.0999810151574062,0.08722,0.47058,0.52942,0.0,A
ImageNet,336,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34500000000000003,0.0865,0.09873873415340408,0.0876,0.78546,0.21453999999999995,0.0,
ImageNet,336,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6137158572673798,0.0877,0.09993873415340408,0.08444,0.46658,0.53342,0.0,
ImageNet,336,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6781635880470276,0.0877,0.09993873415340408,0.08838,0.47626,0.52374,0.0,
ImageNet,336,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6704402267932892,0.0864,0.0999810151574062,0.08748,0.47514,0.52486,0.0,B
ImageNet,337,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.35000000000000003,0.0872,0.09943873415340408,0.08874,0.78872,0.21128000000000002,0.0,
ImageNet,337,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6380460858345032,0.0877,0.09993873415340408,0.08776,0.4713,0.5287,0.0,
ImageNet,337,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6957813501358032,0.0877,0.09993873415340408,0.09034,0.4789,0.5211,0.0,
ImageNet,337,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6799770593643188,0.0864,0.0999810151574062,0.0886,0.47662,0.52338,0.0,B
ImageNet,338,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34,0.0876,0.09983873415340408,0.08634,0.7826,0.21740000000000004,0.0,
ImageNet,338,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6351714134216309,0.0877,0.09993873415340408,0.08726,0.47068,0.52932,0.0,
ImageNet,338,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.677935928106308,0.0877,0.09993873415340408,0.08834,0.47622,0.52378,0.0,
ImageNet,338,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6663872301578522,0.0864,0.0999810151574062,0.087,0.47444,0.52556,0.0,B
ImageNet,339,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.325,0.0877,0.09993873415340408,0.0831,0.77376,0.22624,0.0,
ImageNet,339,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6176034212112427,0.0877,0.09993873415340408,0.08492,0.4673,0.5327,0.0,
ImageNet,339,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6557477414608002,0.0877,0.09993873415340408,0.0856,0.47244,0.52756,0.0,
ImageNet,339,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6486556529998779,0.0863,0.0998810151574062,0.0846,0.4711,0.5288999999999999,0.0,B
ImageNet,340,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34,0.0861,0.09833873415340408,0.08634,0.7826,0.21740000000000004,0.0,
ImageNet,340,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6282541751861572,0.0877,0.09993873415340408,0.08636,0.46938,0.53062,0.0,
ImageNet,340,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.7093148529529572,0.0876,0.09983873415340408,0.09178,0.48086,0.5191399999999999,0.0,
ImageNet,340,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6999520659446716,0.0864,0.0999810151574062,0.09068,0.47944,0.52056,0.0,B
ImageNet,341,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34,0.0877,0.09993873415340408,0.08634,0.7826,0.21740000000000004,0.0,
ImageNet,341,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6409341096878052,0.0877,0.09993873415340408,0.08824,0.47194,0.52806,0.0,
ImageNet,341,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6555720865726471,0.0877,0.09993873415340408,0.08558,0.4724,0.5276000000000001,0.0,
ImageNet,341,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6461494266986847,0.0864,0.0999810151574062,0.08428,0.47066,0.5293399999999999,0.0,B
ImageNet,342,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.35000000000000003,0.0873,0.09953873415340408,0.08874,0.78872,0.21128000000000002,0.0,
ImageNet,342,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6304566860198975,0.0877,0.09993873415340408,0.0866,0.46972,0.53028,0.0,
ImageNet,342,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.663379430770874,0.0876,0.09983873415340408,0.08666,0.47396,0.5260400000000001,0.0,
ImageNet,342,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6559572815895081,0.0864,0.0999810151574062,0.08564,0.4725,0.5275000000000001,0.0,B
ImageNet,343,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34,0.0872,0.09943873415340408,0.08634,0.7826,0.21740000000000004,0.0,
ImageNet,343,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6095473170280457,0.0877,0.09993873415340408,0.084,0.46596,0.5340400000000001,0.0,
ImageNet,343,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6756094694137573,0.0877,0.09993873415340408,0.08812,0.47588,0.5241199999999999,0.0,
ImageNet,343,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6676551699638367,0.0864,0.0999810151574062,0.08722,0.47474,0.5252600000000001,0.0,B
ImageNet,344,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.34500000000000003,0.0875,0.09973873415340408,0.0876,0.78546,0.21453999999999995,0.0,
ImageNet,344,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6372908353805542,0.0877,0.09993873415340408,0.08766,0.47116,0.52884,0.0,
ImageNet,344,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.7013422250747681,0.0876,0.09983873415340408,0.0909,0.47968,0.52032,0.0,
ImageNet,344,0.1,0.05,50000,202,0.81178,0.09938,best_of_singles_bonferroni,10000,0.013581015157406196,0.025,0.6864418685436249,0.0864,0.0999810151574062,0.08944,0.4777,0.5223,0.0,B
ImageNet,345,0.1,0.05,50000,202,0.81178,0.09938,lp_two_source_monotone_ucb,10000,0.012238734153404082,0.05,0.33,0.0875,0.09973873415340408,0.0841,0.77682,0.22318000000000005,0.0,
ImageNet,345,0.1,0.05,50000,202,0.81178,0.09938,single_A_monotone_pac,10000,0.012238734153404082,0.05,0.6368309259414673,0.0877,0.09993873415340408,0.0876,0.47108,0.5289200000000001,0.0,
ImageNet,345,0.1,0.05,50000,202,0.81178,0.09938,single_B_monotone_pac,10000,0.012238734153404082,0.05,0.6599884629249573,0.0876,0.09983873415340408,0.08624,0.47332,0.52668,0.0,
